KX906370.1_183	f43e0d7b7cf26d50dfb0f9466f1e95f8	1381	Pfam	PF07669	Eco57I restriction-modification methylase	785	880	2.1E-14	T	26-06-2023	IPR011639	Type II restriction enzyme and methyltransferase RM.Eco57I-like
KX906370.1_146	1e830ac2432baef30bf7809c1f6e2038	359	SUPERFAMILY	SSF51735	NAD(P)-binding Rossmann-fold domains	6	170	3.67E-37	T	26-06-2023	IPR036291	NAD(P)-binding domain superfamily
KX906370.1_146	1e830ac2432baef30bf7809c1f6e2038	359	Pfam	PF01408	Oxidoreductase family, NAD-binding Rossmann fold	23	138	1.0E-21	T	26-06-2023	IPR000683	Gfo/Idh/MocA-like oxidoreductase, N-terminal
KX906370.1_159	a3a66473ab6545bf7824426bdb91a7b2	270	PRINTS	PR00080	Short-chain dehydrogenase/reductase (SDR) superfamily signature	93	104	4.5E-12	T	26-06-2023	IPR002347	Short-chain dehydrogenase/reductase SDR
KX906370.1_159	a3a66473ab6545bf7824426bdb91a7b2	270	PRINTS	PR00080	Short-chain dehydrogenase/reductase (SDR) superfamily signature	144	152	4.5E-12	T	26-06-2023	IPR002347	Short-chain dehydrogenase/reductase SDR
KX906370.1_159	a3a66473ab6545bf7824426bdb91a7b2	270	PRINTS	PR00080	Short-chain dehydrogenase/reductase (SDR) superfamily signature	164	183	4.5E-12	T	26-06-2023	IPR002347	Short-chain dehydrogenase/reductase SDR
KX906370.1_159	a3a66473ab6545bf7824426bdb91a7b2	270	Gene3D	G3DSA:3.40.50.720	-	5	267	3.3E-83	T	26-06-2023	-	-
KX906370.1_159	a3a66473ab6545bf7824426bdb91a7b2	270	FunFam	G3DSA:3.40.50.720:FF:000084	Short-chain dehydrogenase reductase	8	259	2.0E-74	T	26-06-2023	-	-
KX906370.1_159	a3a66473ab6545bf7824426bdb91a7b2	270	CDD	cd05233	SDR_c	20	251	1.13527E-80	T	26-06-2023	-	-
KX906370.1_159	a3a66473ab6545bf7824426bdb91a7b2	270	SMART	SM00822	This enzymatic domain is part of bacterial polyketide synthases and catalyses the first step in the reductive modification of the beta-carbonyl centres in the growing polyketide chain. It uses NADPH to reduce the keto group to a hydroxy group.	18	199	0.0052	T	26-06-2023	-	-
KX906370.1_159	a3a66473ab6545bf7824426bdb91a7b2	270	SUPERFAMILY	SSF51735	NAD(P)-binding Rossmann-fold domains	18	255	2.11E-83	T	26-06-2023	IPR036291	NAD(P)-binding domain superfamily
KX906370.1_159	a3a66473ab6545bf7824426bdb91a7b2	270	PRINTS	PR00081	Glucose/ribitol dehydrogenase family signature	19	36	3.3E-41	T	26-06-2023	IPR002347	Short-chain dehydrogenase/reductase SDR
KX906370.1_159	a3a66473ab6545bf7824426bdb91a7b2	270	PRINTS	PR00081	Glucose/ribitol dehydrogenase family signature	93	104	3.3E-41	T	26-06-2023	IPR002347	Short-chain dehydrogenase/reductase SDR
KX906370.1_159	a3a66473ab6545bf7824426bdb91a7b2	270	PRINTS	PR00081	Glucose/ribitol dehydrogenase family signature	138	154	3.3E-41	T	26-06-2023	IPR002347	Short-chain dehydrogenase/reductase SDR
KX906370.1_159	a3a66473ab6545bf7824426bdb91a7b2	270	PRINTS	PR00081	Glucose/ribitol dehydrogenase family signature	164	183	3.3E-41	T	26-06-2023	IPR002347	Short-chain dehydrogenase/reductase SDR
KX906370.1_159	a3a66473ab6545bf7824426bdb91a7b2	270	PRINTS	PR00081	Glucose/ribitol dehydrogenase family signature	185	202	3.3E-41	T	26-06-2023	IPR002347	Short-chain dehydrogenase/reductase SDR
KX906370.1_159	a3a66473ab6545bf7824426bdb91a7b2	270	PRINTS	PR00081	Glucose/ribitol dehydrogenase family signature	218	238	3.3E-41	T	26-06-2023	IPR002347	Short-chain dehydrogenase/reductase SDR
KX906370.1_159	a3a66473ab6545bf7824426bdb91a7b2	270	PANTHER	PTHR42879	3-OXOACYL-(ACYL-CARRIER-PROTEIN) REDUCTASE	17	256	1.3E-67	T	26-06-2023	-	-
KX906370.1_159	a3a66473ab6545bf7824426bdb91a7b2	270	Pfam	PF13561	Enoyl-(Acyl carrier protein) reductase	24	253	9.6E-66	T	26-06-2023	-	-
KX906370.1_73	88da5656a7f38a775fc48d5f3f517fea	273	SUPERFAMILY	SSF55979	DNA clamp	17	137	1.53E-18	T	26-06-2023	IPR046938	DNA clamp superfamily
KX906370.1_73	88da5656a7f38a775fc48d5f3f517fea	273	CDD	cd00577	PCNA	31	270	5.98268E-29	T	26-06-2023	-	-
KX906370.1_73	88da5656a7f38a775fc48d5f3f517fea	273	Gene3D	G3DSA:3.70.10.10	-	18	273	8.4E-60	T	26-06-2023	-	-
KX906370.1_73	88da5656a7f38a775fc48d5f3f517fea	273	SUPERFAMILY	SSF55979	DNA clamp	137	270	1.44E-14	T	26-06-2023	IPR046938	DNA clamp superfamily
KX906370.1_73	88da5656a7f38a775fc48d5f3f517fea	273	Hamap	MF_00317	DNA polymerase sliding clamp [pcn].	16	270	19.694084	T	26-06-2023	IPR000730	Proliferating cell nuclear antigen, PCNA
KX906370.1_73	88da5656a7f38a775fc48d5f3f517fea	273	PANTHER	PTHR11352	PROLIFERATING CELL NUCLEAR ANTIGEN	27	271	5.4E-12	T	26-06-2023	IPR000730	Proliferating cell nuclear antigen, PCNA
KX906370.1_162	257417d4c351723310f41083a756e86b	293	Gene3D	G3DSA:3.40.50.720	-	6	264	1.0E-72	T	26-06-2023	-	-
KX906370.1_162	257417d4c351723310f41083a756e86b	293	Pfam	PF05368	NmrA-like family	6	216	1.4E-22	T	26-06-2023	IPR008030	NmrA-like domain
KX906370.1_162	257417d4c351723310f41083a756e86b	293	CDD	cd05269	TMR_SDR_a	6	270	7.64745E-87	T	26-06-2023	-	-
KX906370.1_162	257417d4c351723310f41083a756e86b	293	Gene3D	G3DSA:3.90.25.10	-	133	266	1.0E-72	T	26-06-2023	-	-
KX906370.1_162	257417d4c351723310f41083a756e86b	293	PANTHER	PTHR43162	-	1	280	2.5E-62	T	26-06-2023	-	-
KX906370.1_162	257417d4c351723310f41083a756e86b	293	SUPERFAMILY	SSF51735	NAD(P)-binding Rossmann-fold domains	5	226	8.98E-48	T	26-06-2023	IPR036291	NAD(P)-binding domain superfamily
KX906370.1_28	18a113eead6c3e1748305ce4ec43960b	212	MobiDBLite	mobidb-lite	consensus disorder prediction	44	73	-	T	26-06-2023	-	-
KX906370.1_39	f12337d45a496ac01fbf9f686052b320	244	MobiDBLite	mobidb-lite	consensus disorder prediction	1	25	-	T	26-06-2023	-	-
KX906370.1_39	f12337d45a496ac01fbf9f686052b320	244	MobiDBLite	mobidb-lite	consensus disorder prediction	124	145	-	T	26-06-2023	-	-
KX906370.1_106	883b8577dbaecfbd189f624d025bf4f6	567	CDD	cd01610	PAP2_like	300	346	0.00517605	T	26-06-2023	-	-
KX906370.1_106	883b8577dbaecfbd189f624d025bf4f6	567	MobiDBLite	mobidb-lite	consensus disorder prediction	1	50	-	T	26-06-2023	-	-
KX906370.1_106	883b8577dbaecfbd189f624d025bf4f6	567	MobiDBLite	mobidb-lite	consensus disorder prediction	1	24	-	T	26-06-2023	-	-
KX906370.1_167	3b07c9ad2c9211a7a1c86e3197ce2991	442	Gene3D	G3DSA:3.40.50.300	-	29	243	7.8E-75	T	26-06-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
KX906370.1_167	3b07c9ad2c9211a7a1c86e3197ce2991	442	Gene3D	G3DSA:1.10.10.10	-	335	441	5.2E-14	T	26-06-2023	IPR036388	Winged helix-like DNA-binding domain superfamily
KX906370.1_167	3b07c9ad2c9211a7a1c86e3197ce2991	442	Pfam	PF09079	CDC6, C terminal winged helix domain	340	414	3.8E-12	T	26-06-2023	IPR015163	Cdc6, C-terminal
KX906370.1_167	3b07c9ad2c9211a7a1c86e3197ce2991	442	Pfam	PF13401	AAA domain	55	207	9.6E-8	T	26-06-2023	IPR003593	AAA+ ATPase domain
KX906370.1_167	3b07c9ad2c9211a7a1c86e3197ce2991	442	Hamap	MF_01407	ORC1-type DNA replication protein.	6	425	25.297497	T	26-06-2023	IPR014277	Orc1/Cdc6-type DNA replication protein, archaea
KX906370.1_167	3b07c9ad2c9211a7a1c86e3197ce2991	442	PANTHER	PTHR10763	CELL DIVISION CONTROL PROTEIN 6-RELATED	23	426	1.1E-37	T	26-06-2023	-	-
KX906370.1_167	3b07c9ad2c9211a7a1c86e3197ce2991	442	NCBIfam	TIGR02928	orc1/cdc6 family replication initiation protein	108	412	7.1E-82	T	26-06-2023	IPR014277	Orc1/Cdc6-type DNA replication protein, archaea
KX906370.1_167	3b07c9ad2c9211a7a1c86e3197ce2991	442	SMART	SM00382	AAA_5	51	263	4.9E-6	T	26-06-2023	IPR003593	AAA+ ATPase domain
KX906370.1_167	3b07c9ad2c9211a7a1c86e3197ce2991	442	SMART	SM01074	Cdc6_C_2	340	425	1.7E-9	T	26-06-2023	IPR015163	Cdc6, C-terminal
KX906370.1_167	3b07c9ad2c9211a7a1c86e3197ce2991	442	SUPERFAMILY	SSF46785	"Winged helix" DNA-binding domain	326	415	1.41E-11	T	26-06-2023	IPR036390	Winged helix DNA-binding domain superfamily
KX906370.1_167	3b07c9ad2c9211a7a1c86e3197ce2991	442	Gene3D	G3DSA:1.10.8.60	-	19	323	7.8E-75	T	26-06-2023	-	-
KX906370.1_167	3b07c9ad2c9211a7a1c86e3197ce2991	442	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	13	320	2.11E-37	T	26-06-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
KX906370.1_79	cbe397ad73f109e31ec4ae33301cc3df	73	Gene3D	G3DSA:1.10.10.10	-	4	62	3.4E-7	T	26-06-2023	IPR036388	Winged helix-like DNA-binding domain superfamily
KX906370.1_79	cbe397ad73f109e31ec4ae33301cc3df	73	SUPERFAMILY	SSF46785	"Winged helix" DNA-binding domain	5	62	2.92E-6	T	26-06-2023	IPR036390	Winged helix DNA-binding domain superfamily
KX906370.1_145	aa77d1100ba5e1da60ca346e2ac59e93	418	Pfam	PF00534	Glycosyl transferases group 1	198	356	4.8E-7	T	26-06-2023	IPR001296	Glycosyl transferase, family 1
KX906370.1_145	aa77d1100ba5e1da60ca346e2ac59e93	418	Gene3D	G3DSA:3.40.50.2000	Glycogen Phosphorylase B;	188	361	1.4E-18	T	26-06-2023	-	-
KX906370.1_145	aa77d1100ba5e1da60ca346e2ac59e93	418	SUPERFAMILY	SSF53756	UDP-Glycosyltransferase/glycogen phosphorylase	25	373	2.45E-30	T	26-06-2023	-	-
KX906370.1_88	1e8116b121a12c746870ae4a05ee61a8	1384	ProSiteProfiles	PS50082	Trp-Asp (WD) repeats profile.	265	294	9.138305	T	26-06-2023	IPR001680	WD40 repeat
KX906370.1_88	1e8116b121a12c746870ae4a05ee61a8	1384	Gene3D	G3DSA:2.130.10.10	-	177	353	9.1E-25	T	26-06-2023	IPR015943	WD40/YVTN repeat-like-containing domain superfamily
KX906370.1_88	1e8116b121a12c746870ae4a05ee61a8	1384	MobiDBLite	mobidb-lite	consensus disorder prediction	656	675	-	T	26-06-2023	-	-
KX906370.1_88	1e8116b121a12c746870ae4a05ee61a8	1384	SMART	SM00564	ire1_9	361	393	4.5	T	26-06-2023	IPR018391	Pyrrolo-quinoline quinone beta-propeller repeat
KX906370.1_88	1e8116b121a12c746870ae4a05ee61a8	1384	SMART	SM00564	ire1_9	190	224	63.0	T	26-06-2023	IPR018391	Pyrrolo-quinoline quinone beta-propeller repeat
KX906370.1_88	1e8116b121a12c746870ae4a05ee61a8	1384	SMART	SM00564	ire1_9	275	308	0.24	T	26-06-2023	IPR018391	Pyrrolo-quinoline quinone beta-propeller repeat
KX906370.1_88	1e8116b121a12c746870ae4a05ee61a8	1384	SMART	SM00564	ire1_9	400	430	14.0	T	26-06-2023	IPR018391	Pyrrolo-quinoline quinone beta-propeller repeat
KX906370.1_88	1e8116b121a12c746870ae4a05ee61a8	1384	SMART	SM00564	ire1_9	441	473	0.19	T	26-06-2023	IPR018391	Pyrrolo-quinoline quinone beta-propeller repeat
KX906370.1_88	1e8116b121a12c746870ae4a05ee61a8	1384	SMART	SM00564	ire1_9	234	266	0.02	T	26-06-2023	IPR018391	Pyrrolo-quinoline quinone beta-propeller repeat
KX906370.1_88	1e8116b121a12c746870ae4a05ee61a8	1384	ProSiteProfiles	PS50082	Trp-Asp (WD) repeats profile.	223	264	11.410742	T	26-06-2023	IPR001680	WD40 repeat
KX906370.1_88	1e8116b121a12c746870ae4a05ee61a8	1384	Coils	Coil	Coil	958	978	-	T	26-06-2023	-	-
KX906370.1_88	1e8116b121a12c746870ae4a05ee61a8	1384	Pfam	PF13360	PQQ-like domain	366	469	4.4E-4	T	26-06-2023	IPR002372	Pyrrolo-quinoline quinone repeat
KX906370.1_88	1e8116b121a12c746870ae4a05ee61a8	1384	Pfam	PF13360	PQQ-like domain	248	348	8.3E-10	T	26-06-2023	IPR002372	Pyrrolo-quinoline quinone repeat
KX906370.1_88	1e8116b121a12c746870ae4a05ee61a8	1384	ProSiteProfiles	PS50294	Trp-Asp (WD) repeats circular profile.	223	260	8.781968	T	26-06-2023	-	-
KX906370.1_88	1e8116b121a12c746870ae4a05ee61a8	1384	SMART	SM00320	WD40_4	422	462	170.0	T	26-06-2023	IPR001680	WD40 repeat
KX906370.1_88	1e8116b121a12c746870ae4a05ee61a8	1384	SMART	SM00320	WD40_4	216	255	8.1E-5	T	26-06-2023	IPR001680	WD40 repeat
KX906370.1_88	1e8116b121a12c746870ae4a05ee61a8	1384	SMART	SM00320	WD40_4	258	297	1.7E-4	T	26-06-2023	IPR001680	WD40 repeat
KX906370.1_88	1e8116b121a12c746870ae4a05ee61a8	1384	MobiDBLite	mobidb-lite	consensus disorder prediction	656	677	-	T	26-06-2023	-	-
KX906370.1_88	1e8116b121a12c746870ae4a05ee61a8	1384	SUPERFAMILY	SSF50969	YVTN repeat-like/Quinoprotein amine dehydrogenase	197	485	1.88E-33	T	26-06-2023	IPR011044	Quinoprotein amine dehydrogenase, beta chain-like
KX906370.1_88	1e8116b121a12c746870ae4a05ee61a8	1384	PANTHER	PTHR44019	WD REPEAT-CONTAINING PROTEIN 55	190	416	6.8E-23	T	26-06-2023	-	-
KX906370.1_88	1e8116b121a12c746870ae4a05ee61a8	1384	Gene3D	G3DSA:2.130.10.10	-	364	535	1.4E-7	T	26-06-2023	IPR015943	WD40/YVTN repeat-like-containing domain superfamily
KX906370.1_88	1e8116b121a12c746870ae4a05ee61a8	1384	Coils	Coil	Coil	520	551	-	T	26-06-2023	-	-
KX906370.1_88	1e8116b121a12c746870ae4a05ee61a8	1384	Coils	Coil	Coil	920	947	-	T	26-06-2023	-	-
KX906370.1_88	1e8116b121a12c746870ae4a05ee61a8	1384	MobiDBLite	mobidb-lite	consensus disorder prediction	1106	1127	-	T	26-06-2023	-	-
KX906370.1_129	af854e2a573a2c0f577463fe3901c452	172	NCBIfam	TIGR01766	IS200/IS605 family accessory protein TnpB-like domain	15	90	1.8E-14	T	26-06-2023	IPR010095	Cas12f1-like, TNB domain
KX906370.1_129	af854e2a573a2c0f577463fe3901c452	172	Pfam	PF07282	Putative transposase DNA-binding domain	63	133	9.5E-22	T	26-06-2023	IPR010095	Cas12f1-like, TNB domain
KX906370.1_129	af854e2a573a2c0f577463fe3901c452	172	NCBIfam	NF040570	RNA-guided endonuclease TnpB family protein	15	133	2.6E-33	T	26-06-2023	-	-
KX906370.1_129	af854e2a573a2c0f577463fe3901c452	172	PANTHER	PTHR36172	-	50	138	1.0E-8	T	26-06-2023	-	-
KX906370.1_138	efaf999dd6b416ef186731c30c0883e1	135	Gene3D	G3DSA:1.10.10.10	-	28	127	2.9E-5	T	26-06-2023	IPR036388	Winged helix-like DNA-binding domain superfamily
KX906370.1_138	efaf999dd6b416ef186731c30c0883e1	135	MobiDBLite	mobidb-lite	consensus disorder prediction	1	30	-	T	26-06-2023	-	-
KX906370.1_138	efaf999dd6b416ef186731c30c0883e1	135	MobiDBLite	mobidb-lite	consensus disorder prediction	1	24	-	T	26-06-2023	-	-
KX906370.1_149	4fe5fae555480fa47aa4cd53049a1bc7	509	PANTHER	PTHR10283	SOLUTE CARRIER FAMILY 13 MEMBER	26	501	1.4E-123	T	26-06-2023	-	-
KX906370.1_149	4fe5fae555480fa47aa4cd53049a1bc7	509	NCBIfam	TIGR00785	DASS family sodium-coupled anion symporter	198	500	2.8E-62	T	26-06-2023	IPR001898	Solute carrier family 13
KX906370.1_149	4fe5fae555480fa47aa4cd53049a1bc7	509	ProSitePatterns	PS01271	Sodium:sulfate symporter family signature.	451	467	-	T	26-06-2023	IPR031312	Sodium/sulphate symporter, conserved site
KX906370.1_149	4fe5fae555480fa47aa4cd53049a1bc7	509	Pfam	PF00939	Sodium:sulfate symporter transmembrane region	29	501	5.1E-86	T	26-06-2023	IPR001898	Solute carrier family 13
KX906370.1_133	919eaa9850ab204a4c2a674c03b9f718	75	Gene3D	G3DSA:1.10.10.10	-	1	59	4.3E-7	T	26-06-2023	IPR036388	Winged helix-like DNA-binding domain superfamily
KX906370.1_133	919eaa9850ab204a4c2a674c03b9f718	75	Pfam	PF12802	MarR family	2	45	1.9E-7	T	26-06-2023	IPR000835	MarR-type HTH domain
KX906370.1_133	919eaa9850ab204a4c2a674c03b9f718	75	SUPERFAMILY	SSF46785	"Winged helix" DNA-binding domain	4	73	1.84E-8	T	26-06-2023	IPR036390	Winged helix DNA-binding domain superfamily
KX906370.1_56	dac0e1d13813c918cb07457b4097ad55	260	SUPERFAMILY	SSF55979	DNA clamp	19	111	2.26E-7	T	26-06-2023	IPR046938	DNA clamp superfamily
KX906370.1_56	dac0e1d13813c918cb07457b4097ad55	260	Gene3D	G3DSA:3.70.10.10	-	16	177	6.8E-12	T	26-06-2023	-	-
KX906370.1_152	591da31af0ed4cbf1152aa55b91f81e7	212	Pfam	PF13610	DDE domain	81	211	3.2E-10	T	26-06-2023	IPR032874	DDE domain
KX906370.1_152	591da31af0ed4cbf1152aa55b91f81e7	212	NCBIfam	NF033587	IS6 family transposase	20	210	3.1E-42	T	26-06-2023	-	-
KX906370.1_152	591da31af0ed4cbf1152aa55b91f81e7	212	PANTHER	PTHR39967	-	35	209	4.5E-38	T	26-06-2023	-	-
KX906370.1_187	d5e1dd8e493c2d4374968a307fb972e1	414	Gene3D	G3DSA:1.10.443.10	Intergrase catalytic core	209	403	5.8E-11	T	26-06-2023	IPR013762	Integrase-like, catalytic domain superfamily
KX906370.1_187	d5e1dd8e493c2d4374968a307fb972e1	414	ProSiteProfiles	PS51900	Core-binding (CB) domain profile.	90	186	8.820426	T	26-06-2023	IPR044068	Core-binding (CB) domain
KX906370.1_187	d5e1dd8e493c2d4374968a307fb972e1	414	SUPERFAMILY	SSF56349	DNA breaking-rejoining enzymes	95	362	4.71E-15	T	26-06-2023	IPR011010	DNA breaking-rejoining enzyme, catalytic core
KX906370.1_187	d5e1dd8e493c2d4374968a307fb972e1	414	ProSiteProfiles	PS51898	Tyrosine recombinase domain profile.	208	412	12.415363	T	26-06-2023	IPR002104	Integrase, catalytic domain
KX906370.1_71	420e59f6264118513cc714e70f022993	32	MobiDBLite	mobidb-lite	consensus disorder prediction	14	32	-	T	26-06-2023	-	-
KX906370.1_71	420e59f6264118513cc714e70f022993	32	MobiDBLite	mobidb-lite	consensus disorder prediction	1	32	-	T	26-06-2023	-	-
KX906370.1_100	12c0e41a954035b55524bb84f42953fc	80	Coils	Coil	Coil	60	80	-	T	26-06-2023	-	-
KX906370.1_100	12c0e41a954035b55524bb84f42953fc	80	MobiDBLite	mobidb-lite	consensus disorder prediction	55	80	-	T	26-06-2023	-	-
KX906370.1_100	12c0e41a954035b55524bb84f42953fc	80	MobiDBLite	mobidb-lite	consensus disorder prediction	65	80	-	T	26-06-2023	-	-
KX906370.1_16	76e1238bc408970e652f574f716f626f	82	MobiDBLite	mobidb-lite	consensus disorder prediction	66	82	-	T	26-06-2023	-	-
KX906370.1_16	76e1238bc408970e652f574f716f626f	82	SUPERFAMILY	SSF47598	Ribbon-helix-helix	18	59	3.34E-5	T	26-06-2023	IPR010985	Ribbon-helix-helix
KX906370.1_16	76e1238bc408970e652f574f716f626f	82	CDD	cd22231	RHH_NikR_HicB-like	29	59	6.3411E-5	T	26-06-2023	-	-
KX906370.1_16	76e1238bc408970e652f574f716f626f	82	MobiDBLite	mobidb-lite	consensus disorder prediction	59	82	-	T	26-06-2023	-	-
KX906370.1_178	7af4817ab8f7a83e8be474817ffc9c9e	168	PANTHER	PTHR39550	SLL0658 PROTEIN	12	160	2.2E-15	T	26-06-2023	-	-
KX906370.1_178	7af4817ab8f7a83e8be474817ffc9c9e	168	SUPERFAMILY	SSF88723	PIN domain-like	12	126	1.64E-5	T	26-06-2023	IPR029060	PIN-like domain superfamily
KX906370.1_174	393a3627b3e2f5bac2a73d73df9b918b	168	Gene3D	G3DSA:3.10.290.30	-	1	162	2.7E-22	T	26-06-2023	IPR024047	MM3350-like superfamily
KX906370.1_174	393a3627b3e2f5bac2a73d73df9b918b	168	Pfam	PF07929	Plasmid pRiA4b ORF-3-like protein	3	149	4.0E-17	T	26-06-2023	IPR012912	Plasmid pRiA4b, Orf3
KX906370.1_174	393a3627b3e2f5bac2a73d73df9b918b	168	MobiDBLite	mobidb-lite	consensus disorder prediction	149	168	-	T	26-06-2023	-	-
KX906370.1_174	393a3627b3e2f5bac2a73d73df9b918b	168	SUPERFAMILY	SSF159941	MM3350-like	1	151	6.28E-24	T	26-06-2023	IPR024047	MM3350-like superfamily
KX906370.1_111	3fd44b4524b67b57e9c6c458e9308413	229	CDD	cd04301	NAT_SF	127	165	4.39126E-5	T	26-06-2023	-	-
KX906370.1_111	3fd44b4524b67b57e9c6c458e9308413	229	SUPERFAMILY	SSF55729	Acyl-CoA N-acyltransferases (Nat)	128	205	1.66E-13	T	26-06-2023	IPR016181	Acyl-CoA N-acyltransferase
KX906370.1_111	3fd44b4524b67b57e9c6c458e9308413	229	Gene3D	G3DSA:3.40.630.30	-	67	210	8.8E-13	T	26-06-2023	-	-
KX906370.1_111	3fd44b4524b67b57e9c6c458e9308413	229	ProSiteProfiles	PS51186	Gcn5-related N-acetyltransferase (GNAT) domain profile.	70	229	11.58601	T	26-06-2023	IPR000182	GNAT domain
KX906370.1_111	3fd44b4524b67b57e9c6c458e9308413	229	Pfam	PF00583	Acetyltransferase (GNAT) family	128	188	7.5E-7	T	26-06-2023	IPR000182	GNAT domain
KX906370.1_153	d6b7ec22be337ba361d429d5198fb056	645	Gene3D	G3DSA:1.20.1560.10	ABC transporter type 1, transmembrane domain	11	365	3.3E-65	T	26-06-2023	IPR036640	ABC transporter type 1, transmembrane domain superfamily
KX906370.1_153	d6b7ec22be337ba361d429d5198fb056	645	SMART	SM00382	AAA_5	401	587	7.3E-16	T	26-06-2023	IPR003593	AAA+ ATPase domain
KX906370.1_153	d6b7ec22be337ba361d429d5198fb056	645	ProSiteProfiles	PS50929	ABC transporter integral membrane type-1 fused domain profile.	38	343	50.149426	T	26-06-2023	IPR011527	ABC transporter type 1, transmembrane domain
KX906370.1_153	d6b7ec22be337ba361d429d5198fb056	645	FunFam	G3DSA:3.40.50.300:FF:000221	Multidrug ABC transporter ATP-binding protein	368	617	9.6E-103	T	26-06-2023	-	-
KX906370.1_153	d6b7ec22be337ba361d429d5198fb056	645	SUPERFAMILY	SSF90123	ABC transporter transmembrane region	25	363	7.06E-68	T	26-06-2023	IPR036640	ABC transporter type 1, transmembrane domain superfamily
KX906370.1_153	d6b7ec22be337ba361d429d5198fb056	645	Gene3D	G3DSA:3.40.50.300	-	368	617	7.6E-94	T	26-06-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
KX906370.1_153	d6b7ec22be337ba361d429d5198fb056	645	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	368	611	1.93E-92	T	26-06-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
KX906370.1_153	d6b7ec22be337ba361d429d5198fb056	645	Pfam	PF00005	ABC transporter	392	541	6.3E-36	T	26-06-2023	IPR003439	ABC transporter-like, ATP-binding domain
KX906370.1_153	d6b7ec22be337ba361d429d5198fb056	645	ProSitePatterns	PS00211	ABC transporters family signature.	513	527	-	T	26-06-2023	IPR017871	ABC transporter-like, conserved site
KX906370.1_153	d6b7ec22be337ba361d429d5198fb056	645	PANTHER	PTHR24221	ATP-BINDING CASSETTE SUB-FAMILY B	95	606	0.0	T	26-06-2023	IPR039421	Type 1 protein exporter
KX906370.1_153	d6b7ec22be337ba361d429d5198fb056	645	CDD	cd18565	ABC_6TM_exporter_like	37	351	0.0	T	26-06-2023	-	-
KX906370.1_153	d6b7ec22be337ba361d429d5198fb056	645	Pfam	PF00664	ABC transporter transmembrane region	40	330	5.5E-37	T	26-06-2023	IPR011527	ABC transporter type 1, transmembrane domain
KX906370.1_153	d6b7ec22be337ba361d429d5198fb056	645	ProSiteProfiles	PS50893	ATP-binding cassette, ABC transporter-type domain profile.	377	610	24.516571	T	26-06-2023	IPR003439	ABC transporter-like, ATP-binding domain
KX906370.1_147	8b5c76318776ac94b5db6a06d475d5df	252	Gene3D	G3DSA:3.20.20.150	-	8	252	5.5E-54	T	26-06-2023	-	-
KX906370.1_147	8b5c76318776ac94b5db6a06d475d5df	252	Pfam	PF01261	Xylose isomerase-like TIM barrel	32	244	8.6E-25	T	26-06-2023	IPR013022	Xylose isomerase-like, TIM barrel domain
KX906370.1_147	8b5c76318776ac94b5db6a06d475d5df	252	PANTHER	PTHR12110	HYDROXYPYRUVATE ISOMERASE	14	248	1.2E-21	T	26-06-2023	-	-
KX906370.1_147	8b5c76318776ac94b5db6a06d475d5df	252	SUPERFAMILY	SSF51658	Xylose isomerase-like	16	249	4.42E-34	T	26-06-2023	IPR036237	Xylose isomerase-like superfamily
KX906370.1_102	753cb04f9515068a07bd14faf95d3a22	78	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	1	25	5.0	T	26-06-2023	-	-
KX906370.1_191	0c2763ce54b897830bad334109d87564	598	Gene3D	G3DSA:3.40.50.300	-	353	598	4.0E-82	T	26-06-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
KX906370.1_191	0c2763ce54b897830bad334109d87564	598	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	358	595	1.22E-80	T	26-06-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
KX906370.1_191	0c2763ce54b897830bad334109d87564	598	ProSitePatterns	PS00211	ABC transporters family signature.	497	511	-	T	26-06-2023	IPR017871	ABC transporter-like, conserved site
KX906370.1_191	0c2763ce54b897830bad334109d87564	598	ProSiteProfiles	PS50929	ABC transporter integral membrane type-1 fused domain profile.	29	312	25.876154	T	26-06-2023	IPR011527	ABC transporter type 1, transmembrane domain
KX906370.1_191	0c2763ce54b897830bad334109d87564	598	PANTHER	PTHR24221	ATP-BINDING CASSETTE SUB-FAMILY B	87	591	1.4E-115	T	26-06-2023	IPR039421	Type 1 protein exporter
KX906370.1_191	0c2763ce54b897830bad334109d87564	598	FunFam	G3DSA:3.40.50.300:FF:000218	Multidrug ABC transporter ATP-binding protein	354	598	4.3E-88	T	26-06-2023	-	-
KX906370.1_191	0c2763ce54b897830bad334109d87564	598	Pfam	PF00664	ABC transporter transmembrane region	28	304	4.6E-14	T	26-06-2023	IPR011527	ABC transporter type 1, transmembrane domain
KX906370.1_191	0c2763ce54b897830bad334109d87564	598	Gene3D	G3DSA:1.20.1560.10	ABC transporter type 1, transmembrane domain	15	341	2.5E-31	T	26-06-2023	IPR036640	ABC transporter type 1, transmembrane domain superfamily
